CodigoLocalidad,CodigoRecinto,CodigoMesa,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,NombreLocalidad,NombreRecinto,NumeroMesa
2370,4028,7072952,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Iyovi Aguarigua,U.E. Enrique Iyambae,4
2370,4028,7072962,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Iyovi Aguarigua,U.E. Enrique Iyambae,5
2371,4029,7072982,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Izozog Coopere Brecha Loma(Cap.),U.E. Guarikusari Aguilera José,2
2371,4029,7072992,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Izozog Coopere Brecha Loma(Cap.),U.E. Guarikusari Aguilera José,3
2373,4030,7073002,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Comunidad Indígena Cuarirenda Izozog,U. E. Juan Felix  Arandiko,1
2373,4030,7073012,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Comunidad Indígena Cuarirenda Izozog,U. E. Juan Felix  Arandiko,2
2373,4030,7073022,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Comunidad Indígena Cuarirenda Izozog,U. E. Juan Felix  Arandiko,3
2763,4021,7073042,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Rancho Nuevo,U.E. José Esteban,1
2763,4021,7073052,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Rancho Nuevo,U.E. José Esteban,2
2763,4021,7073062,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Rancho Nuevo,U.E. José Esteban,3
2854,4053,7073072,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Caipepe,Esc. Secc. de Kaipepe,1
2854,4053,7073082,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Caipepe,Esc. Secc. de Kaipepe,2
2855,14060,7073092,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,San Francisco,U.E. Parapety,1
2865,4061,7073102,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Isiporenda,U.E. Santa Rosa,1
2865,4061,7073112,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Isiporenda,U.E. Santa Rosa,2
3095,14020,7073122,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Tacobo,U.E. San Juan de Dios,1
3095,14020,7073132,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Tacobo,U.E. San Juan de Dios,2
3564,1,7073142,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Pueblo Nuevo Parapeti,U.E. Juan de la Cruz Miranda,1
3564,1,7073152,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Pueblo Nuevo Parapeti,U.E. Juan de la Cruz Miranda,2
3565,1,7073162,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Okita,Esc. Okita,1
3566,1,7073172,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,25 de Mayo,U.E. 12 de Abril,1
3567,1,7073182,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Nueva Esperanza,U.E. Bonifacio Barrientos Iyambae,1
3972,1,7073192,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Joseravi,U.E. Joseravi,1
4036,25367,7073202,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Akae,U.E. Pedro Ramos,1
4036,25367,7073212,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Akae,U.E. Pedro Ramos,2
4037,25368,7073222,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Capiguazuti,U.E. 24 de Septiembre,1
4038,25369,7073232,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Machipo,U.E. Machipo,1
4039,25370,7073242,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Tarenda,U.E. Juan Luis Otin,1
4040,25371,7073252,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Yapiroa,U.E. Yapiroa,1
4040,25371,7073262,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,2,AIOC Charagua Iyambae,Yapiroa,U.E. Yapiroa,2
3568,1,7073832,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,3,Cabezas,Yatirenda,U.E. Yateirenda,1
3568,1,7073842,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,3,Cabezas,Yatirenda,U.E. Yateirenda,2
3569,1,7073852,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,3,Cabezas,Cotoca,U.E. Cotoca,1
3064,4065,7074062,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,4,Cuevo,Huaraca,U.E Huaraca,1
3572,1,7074082,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,4,Cuevo,Itakuatia,U.E. Itacuatia,1
3985,1,7074092,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,4,Cuevo,Salinas,U.E. Salinas,1
2367,4027,7074162,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Guasanti,U.E. Guasuanti,1
2367,4027,7074172,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Guasanti,U.E. Guasuanti,2
2386,4042,7074222,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,San Miguel de Kuruguaka,U.E. San Miguel de Curuguacua,1
2387,4043,7074232,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Palmarito,U.E. San José,1
2387,4043,7074242,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Palmarito,U.E. San José,2
2389,4044,7074272,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Ipitacito del Monte,Esc. Miguel Landivar,1
2389,4044,7074282,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Ipitacito del Monte,Esc. Miguel Landivar,2
2390,4045,7074292,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Tatarenda Vieja,U.E. Clemente Irazavi,1
2390,4045,7074302,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Tatarenda Vieja,U.E. Clemente Irazavi,2
2392,4047,7074312,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Ibamirapinta,Esc. Ibamirapinta,1
2392,4047,7074322,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Ibamirapinta,Esc. Ibamirapinta,2
2392,4047,7074332,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Ibamirapinta,Esc. Ibamirapinta,3
2867,4059,7074342,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Caipipendi,U.E. Kaipipendi,1
2868,4058,7074352,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Capirenda,U.E. Kapirenda,1
2868,4058,7074362,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Capirenda,U.E. Kapirenda,2
2870,4054,7074372,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Itembeguazu,U.E. Itaimbeguasu,1
2870,4054,7074382,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,5,AIOC Guaraní Kereimba Iyaambae,Itembeguazu,U.E. Itaimbeguasu,2
2393,4048,7075422,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,El Rodeo,U.E. El Rodeo,1
2393,4048,7075432,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,El Rodeo,U.E. El Rodeo,2
2395,4050,7075452,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Itanambikua,U.E. Juan Pablo Rivero Herbas,1
2395,4050,7075462,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Itanambikua,U.E. Juan Pablo Rivero Herbas,2
2395,4050,7075472,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Itanambikua,U.E. Juan Pablo Rivero Herbas,3
2395,4050,7075482,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Itanambikua,U.E. Juan Pablo Rivero Herbas,4
3573,1,7075552,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Guirarapo,U.E. Guirarapo,1
3574,1,7075562,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Curundaity,U.E. Urundayti,1
3574,1,7075572,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Curundaity,U.E. Urundayti,2
3575,1,7075582,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Imbochi,U.E. Imbochi,1
3576,1,7075592,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Puente Viejo,U.E. El Puente,1
3576,1,7075602,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,6,Camiri,Puente Viejo,U.E. El Puente,2
3577,1,7075742,32,BOLIVIA,7,Santa Cruz,0,5,7,Cordillera                              ,7,Boyuibe,Pozo del Monte,U.E. Paulino Moreno,1
3588,1,7082892,32,BOLIVIA,7,Santa Cruz,0,5,10,Obispo Santistéban,3,Mineros,San Juan del Carmen,U.E. Francisco Pedraza,1
3589,1,7083272,32,BOLIVIA,7,Santa Cruz,0,5,10,Obispo Santistéban,4,Fernández Alonso,Betania,U.E. 24 de septiembre,1
2468,1,7084212,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Candelaria (Ñ.de Chavez),U.E. Hno. Wendelin,1
2468,1,7084222,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Candelaria (Ñ.de Chavez),U.E. Hno. Wendelin,2
2469,2,7084232,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,El Carmen (Ñ.de Chavez),U.E. Hugo Edilberto Procchio Campos,1
2469,2,7084242,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,El Carmen (Ñ.de Chavez),U.E. Hugo Edilberto Procchio Campos,2
2470,3,7084252,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Palmarito de la Frontera,U.E. 1ro de Mayo,1
2470,3,7084262,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Palmarito de la Frontera,U.E. 1ro de Mayo,2
2470,3,7084272,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Palmarito de la Frontera,U.E. 1ro de Mayo,3
2474,6,7084282,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,San Pedro,U.E. San Pedro,1
3263,20033,7084292,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Makanaté,U.E. 19 de Marzo,1
3324,20034,7084302,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Palestina,U.E. Ricardo Barba,1
3581,1,7084312,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,San Silvestre,U.E. Uruguayto Norte,1
3582,1,7084322,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Santa Mónica,U.E. Pablo Cuasace,1
3585,1,7084382,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Las Mercedes,U.E. Mercedes,1
3586,1,7084392,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Guayaba,U.E. Guayaba,1
3587,1,7084402,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,1,Concepción,Zapoco,U.E. Freddy Villalba,1
2477,9,7084802,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Coronación,U.E. Coronación,1
2477,9,7084812,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Coronación,U.E. Coronación,2
2477,9,7084822,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Coronación,U.E. Coronación,3
3590,1,7084832,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Santa Rita,U.E. Santa Rita,1
3591,1,7084842,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Las Abras,U.E. Las Abras,1
3591,1,7084852,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Las Abras,U.E. Las Abras,2
3592,1,7084862,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Turux Napez,U.E. Turux Napez,1
4611,32362,7084882,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,2,San Javier                              ,Comunidad Indígena San Joaquín,U.E. San Joaquín,1
3596,1,7086432,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,4,San Julián,16 de Marzo,U.E. 16 de Marzo,1
3596,1,7086442,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,4,San Julián,16 de Marzo,U.E. 16 de Marzo,2
3596,1,7086452,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,4,San Julián,16 de Marzo,U.E. 16 de Marzo,3
2473,20005,7086482,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,El Puquio,U.E. El Puquio Cristo Rey,1
2473,20005,7086492,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,El Puquio,U.E. El Puquio Cristo Rey,2
2940,4,7086502,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,1
2940,4,7086512,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,2
2940,4,7086522,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,3
2940,4,7086532,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,4
2940,4,7086542,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,5
2940,4,7086552,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,6
2940,4,7086562,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Antonio de Lomerio,U.E. 13 de Junio,7
2941,23,7086572,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Salinas,U.E. Villa Chavez,1
2941,23,7086582,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Salinas,U.E. Villa Chavez,2
2942,20025,7086592,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Lorenzo,U.E. Suiza,1
2942,20025,7086602,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Lorenzo,U.E. Suiza,2
3425,25052,7086612,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Fátima,U.E. Padre Pio,1
3597,1,7086622,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Monterito,U.E. 3 de Mayo,1
3598,1,7086632,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Holanda,U.E. 8 de Diciembre,1
3599,1,7086642,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Las Trancas,U.E. 29 de Junio,1
3918,1,7086652,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,Palmira,U.E. Pedro Pablo Peña Garcia,1
4566,32274,7086662,32,BOLIVIA,7,Santa Cruz,0,5,11,Ñuflo De Chávez,5,San Antonio de Lomerio,San Simón,U.E. 1ro. de Enero,1
2491,12001,7087542,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Candelaria,U.E. Eduardo Abaroa,1
2491,12001,7087552,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Candelaria,U.E. Eduardo Abaroa,2
2492,12002,7087562,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Las Petas,U.E. Simón Bolívar,1
2492,12002,7087572,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Las Petas,U.E. Simón Bolívar,2
2492,12002,7087582,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Las Petas,U.E. Simón Bolívar,3
2494,5104,7087632,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Santo Corazón,U.E. Jose Eccli,1
2494,5104,7087642,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Santo Corazón,U.E. Jose Eccli,2
3600,1,7087652,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Santa Isabel,U.E. Santa Isabel,1
3601,1,7087662,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,San Fernando,U.E. San Fernando,1
4441,26336,7087672,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Comunidad Indígena San José de la Frontera,U. E. San José de la Frontera,1
4442,26337,7087682,32,BOLIVIA,7,Santa Cruz,0,5,12,Angel Sandoval                          ,1,San Matías,Comunidad Indígena Santa Fe,U. E. Santa Fe,1
3977,1,7088942,32,BOLIVIA,7,Santa Cruz,0,5,14,Germán Busch,1,Puerto Suarez,Motacucito,U.E. Motacucito,1
2511,6004,7089522,32,BOLIVIA,7,Santa Cruz,0,5,14,Germán Busch,3,El Carmen Rivero Tórrez,Rincón del Tigre,U.E. Evangélico Rincón del Tigre,1
3603,1,7089692,32,BOLIVIA,7,Santa Cruz,0,5,14,Germán Busch,3,El Carmen Rivero Tórrez,Palmeras,U.E. Palmera,1
3603,1,7089702,32,BOLIVIA,7,Santa Cruz,0,5,14,Germán Busch,3,El Carmen Rivero Tórrez,Palmeras,U.E. Palmera,2
2519,7002,7090412,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,San Pablo,Esc. San Pablo,2
2519,7002,7090422,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,San Pablo,Esc. San Pablo,3
2519,7002,7090432,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,San Pablo,Esc. San Pablo,4
2519,7002,7090442,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,San Pablo,Esc. San Pablo,5
2520,7003,7090452,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Santa María (Nueva Esperanza),U.E. Leonardo Cespedes,1
2520,7003,7090462,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Santa María (Nueva Esperanza),U.E. Leonardo Cespedes,2
2520,7003,7090472,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Santa María (Nueva Esperanza),U.E. Leonardo Cespedes,3
2520,7003,7090482,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Santa María (Nueva Esperanza),U.E. Leonardo Cespedes,4
3367,1,7090492,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Cerro Grande,Esc. 6 de Abril,1
3367,1,7090502,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,1,Ascención de Guarayos,Cerro Grande,Esc. 6 de Abril,2
2521,7004,7090582,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,1
2521,7004,7090592,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,2
2521,7004,7090602,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,3
2521,7004,7090612,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,4
2521,7004,7090622,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,5
2521,7004,7090642,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,7
2521,7004,7090652,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,8
2521,7004,7090662,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,9
2521,7004,7090672,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U.E. Niño Jesús I,10
2521,32112,7090682,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Urubichá,U. E. José Cors,1
2522,7006,7090692,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Yaguarú,Esc. Nucleo Escolar Yaguaru,1
2522,7006,7090702,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Yaguarú,Esc. Nucleo Escolar Yaguaru,2
2522,7006,7090712,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Yaguarú,Esc. Nucleo Escolar Yaguaru,3
2522,7006,7090722,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Yaguarú,Esc. Nucleo Escolar Yaguaru,4
2522,7006,7090742,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Yaguarú,Esc. Nucleo Escolar Yaguaru,6
2523,7005,7090752,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Monseñor Salvatierra,Esc. Secc. Mon. Salvatierra,1
3604,1,7090762,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,2,Urubicha,Santa Teresita (Cururu),U.E. 1ro de abril,1
2525,7008,7090892,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,1
2525,7008,7090902,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,2
2525,7008,7090912,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,3
2525,7008,7090922,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,4
2525,7008,7090932,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,5
2525,7008,7090942,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,6
2525,7008,7090952,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Yotaú,Esc. San Jose De Yotau,7
3190,7012,7091042,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Limoncito,Esc. Seccional Limoncito,1
3606,1,7091082,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,Cachuela,Esc. Cachuela,1
3609,1,7091102,32,BOLIVIA,7,Santa Cruz,0,5,15,Guarayos                                ,3,El Puente,El Combate,Esc. El Combate,1
3070,1,8004042,32,BOLIVIA,8,Beni,0,6,1,Cercado                                 ,1,Trinidad,Ibiato,Escuela Iviato,1
3070,1,8004052,32,BOLIVIA,8,Beni,0,6,1,Cercado                                 ,1,Trinidad,Ibiato,Escuela Iviato,2
2535,2,8004132,32,BOLIVIA,8,Beni,0,6,1,Cercado                                 ,2,San Javier,San Pedro,Escuela San Pedro,1
2535,2,8004142,32,BOLIVIA,8,Beni,0,6,1,Cercado                                 ,2,San Javier,San Pedro,Escuela San Pedro,2
2535,2,8004152,32,BOLIVIA,8,Beni,0,6,1,Cercado                                 ,2,San Javier,San Pedro,Escuela San Pedro,3
3099,1,8007132,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Alto Ivon,Escuela Alto Ivon,1
3099,1,8007142,32,BOLIVIA,8,Beni,0,6,2,Vaca Diez                               ,1,Riberalta,Alto Ivon,Escuela Alto Ivon,2
