CodigoLocalidad,CodigoRecinto,CodigoMesa,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,NombreLocalidad,NombreRecinto,NumeroMesa
1204,52,1000011,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Arabate,Escuela Arabate,1
1205,53,1000021,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Chaunaca,Escuela Seccional De Chaunaca,1
1205,53,1000031,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Chaunaca,Escuela Seccional De Chaunaca,2
1206,54,1000041,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Chuqui Chuqui,Unidad Educativa Chuqui Chuqui,1
1206,54,1000051,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Chuqui Chuqui,Unidad Educativa Chuqui Chuqui,2
1206,54,1000061,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Chuqui Chuqui,Unidad Educativa Chuqui Chuqui,3
1207,55,1000071,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Surima,Escuela Fray Gabriel Maria Landini,1
1207,55,1000081,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Surima,Escuela Fray Gabriel Maria Landini,2
1207,55,1000091,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Surima,Escuela Fray Gabriel Maria Landini,3
1207,55,1000101,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Surima,Escuela Fray Gabriel Maria Landini,4
1208,56,1000111,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Imilla Huañusca,Escuela Fray Gabriel Mariscal,1
1208,56,1000121,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Imilla Huañusca,Escuela Fray Gabriel Mariscal,2
1218,58,1000131,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Punilla,Escuela Punilla,1
1218,58,1000141,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Punilla,Escuela Punilla,2
1219,59,1000151,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Mojotoro,Unidad Educativa La Palma,1
1219,59,1000161,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Mojotoro,Unidad Educativa La Palma,2
1219,59,1000171,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Mojotoro,Unidad Educativa La Palma,3
1219,59,1000181,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Mojotoro,Unidad Educativa La Palma,4
1220,60,1000191,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Ckacha Ckacha,Escuela José Sampa,1
1220,60,1000201,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Ckacha Ckacha,Escuela José Sampa,2
1221,61,1000211,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,El Chaco,Unidad Educativa Luis Espinal,1
1221,61,1000221,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,El Chaco,Unidad Educativa Luis Espinal,2
1221,61,1000231,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,El Chaco,Unidad Educativa Luis Espinal,3
1223,62,1000241,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Potolo,U. Edu. Gualberto Villarroel,1
1223,62,1000251,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Potolo,U. Edu. Gualberto Villarroel,2
1223,62,1000261,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Potolo,U. Edu. Gualberto Villarroel,3
1223,62,1000271,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Potolo,U. Edu. Gualberto Villarroel,4
1223,62,1000281,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Potolo,U. Edu. Gualberto Villarroel,5
1225,63,1000291,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Quila Quila,Unidad Educativa Quila Quila,1
1225,63,1000301,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Quila Quila,Unidad Educativa Quila Quila,2
1225,63,1000311,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Quila Quila,Unidad Educativa Quila Quila,3
1230,65,1000321,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Maragua,Colegio 24 de Septiembre   Maragua,1
1230,65,1000331,32,BOLIVIA,1,Chuquisaca,3,0,1,Oropeza                                 ,1,Sucre,Maragua,Colegio 24 de Septiembre   Maragua,2
2794,509,1000341,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Gerardo Vaca Guzman,1
2794,509,1000351,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Gerardo Vaca Guzman,2
2794,509,1000361,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Gerardo Vaca Guzman,3
2794,509,1000371,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Gerardo Vaca Guzman,4
2794,517,1000381,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Escuela Daniel Calvo,1
2794,517,1000391,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Escuela Daniel Calvo,2
2794,517,1000401,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Escuela Daniel Calvo,3
2794,103,1000411,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Mariscal De Ayacucho,1
2794,103,1000421,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Mariscal De Ayacucho,2
2794,103,1000431,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Mariscal De Ayacucho,3
2794,522,1000441,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,1
2794,522,1000451,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,2
2794,522,1000461,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,3
2794,522,1000471,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,4
2794,522,1000481,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,5
2794,522,1000491,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Bernardo Monteagudo,6
2794,202,1000501,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,1
2794,202,1000511,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,2
2794,202,1000521,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,3
2794,202,1000531,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,4
2794,202,1000541,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,5
2794,202,1000551,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,6
2794,202,1000561,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,7
2794,202,1000571,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,8
2794,204,1000581,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,1
2794,204,1000591,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,2
2794,204,1000601,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,3
2794,204,1000611,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,4
2794,204,1000621,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,5
2794,106,1000631,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,1
2794,106,1000641,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,2
2794,106,1000651,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,3
2794,106,1000661,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,4
2794,106,1000671,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,5
2794,106,1000681,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,6
2794,106,1000691,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,7
2794,106,1000701,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder San Vicente De Paul,8
2794,32390,1000711,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,1
2794,32390,1000721,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,2
2794,32390,1000731,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,3
2794,32390,1000741,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,4
2794,32390,1000751,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,5
2794,32390,1000761,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,6
2794,32390,1000771,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Teresa Bustos de Lemoine,7
2794,115,1000781,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,1
2794,115,1000791,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,2
2794,115,1000801,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,3
2794,115,1000811,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,4
2794,115,1000821,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,5
2794,115,1000831,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,6
2794,115,1000841,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,7
2794,115,1000851,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,8
2794,115,1000861,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,9
2794,115,1000871,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,10
2794,115,1000881,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,11
2794,115,1000891,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,12
2794,115,1000901,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,13
2794,115,1000911,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,14
2794,101,1000921,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Junin,1
2794,101,1000931,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Junin,2
2794,101,1000941,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Junin,3
2794,101,1000951,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Junin,4
2794,101,1000961,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Junin,5
2794,124,1000971,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Echeverria,1
2794,124,1000981,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Echeverria,2
2794,124,1000991,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Echeverria,3
2794,124,1001001,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Echeverria,4
2794,124,1001011,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Echeverria,5
2794,222,1001021,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,1
2794,222,1001031,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,2
2794,222,1001041,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,3
2794,222,1001051,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,4
2794,222,1001061,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,5
2794,222,1001071,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,6
2794,222,1001081,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,7
2794,222,1001091,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,8
2794,222,1001101,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Cardenal Maurer,9
2794,515,1001111,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,1
2794,515,1001121,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,2
2794,515,1001131,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,3
2794,515,1001141,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,4
2794,515,1001151,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,5
2794,515,1001161,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,6
2794,515,1001171,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,7
2794,515,1001181,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Liceo María Josefa Mujia,8
2794,25526,1001191,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,1
2794,25526,1001201,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,2
2794,25526,1001211,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,3
2794,25526,1001221,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,4
2794,25526,1001231,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,5
2794,25526,1001241,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,6
2794,25526,1001251,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,7
2794,25526,1001261,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,8
2794,25526,1001271,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,9
2794,25526,1001281,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,10
2794,25526,1001291,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,11
2794,25526,1001301,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Eduardo Abaroa,12
2794,403,1001311,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,1
2794,403,1001321,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,2
2794,403,1001331,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,3
2794,403,1001341,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,4
2794,403,1001351,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,5
2794,403,1001361,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,6
2794,403,1001371,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,7
2794,403,1001381,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,8
2794,403,1001391,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,9
2794,403,1001401,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,10
2794,403,1001411,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,11
2794,403,1001421,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,12
2794,403,1001431,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,13
2794,403,1001441,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,14
2794,403,1001451,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,15
2794,403,1001461,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,16
2794,403,1001471,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,17
2794,403,1001481,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,18
2794,403,1001491,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,19
2794,403,1001501,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,20
2794,403,1001511,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,21
2794,403,1001521,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,22
2794,403,1001531,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,23
2794,403,1001541,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,24
2794,403,1001551,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,25
2794,403,1001561,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. Sagrada Familia,26
2794,504,1001571,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,1
2794,504,1001581,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,2
2794,504,1001591,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,3
2794,504,1001601,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,4
2794,504,1001611,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,5
2794,504,1001621,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,6
2794,504,1001631,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,7
2794,504,1001641,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,8
2794,231,1001651,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,1
2794,231,1001661,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,2
2794,231,1001671,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,3
2794,231,1001681,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,4
2794,231,1001691,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,5
2794,231,1001701,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,6
2794,231,1001711,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.Pedag. Mariscal Sucre,7
2794,516,1001721,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,1
2794,516,1001731,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,2
2794,516,1001741,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,3
2794,516,1001751,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,4
2794,516,1001761,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,5
2794,516,1001771,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,6
2794,516,1001781,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,7
2794,516,1001791,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,8
2794,516,1001801,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,9
2794,516,1001811,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,10
2794,516,1001821,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,11
2794,516,1001831,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,12
2794,516,1001841,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,13
2794,516,1001851,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,14
2794,516,1001861,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,15
2794,516,1001871,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,16
2794,516,1001881,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,17
2794,516,1001891,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Terminal De Buses,18
