CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
820,25035,2031031,240,193,16,13,1,14,223,193,223
820,25035,2031041,240,188,26,11,0,11,225,188,225
820,25035,2031051,240,191,20,13,0,13,224,191,224
820,25035,2031061,240,177,30,15,0,15,222,177,222
820,25035,2031071,240,187,18,12,2,14,219,187,219
820,25035,2031081,240,186,21,11,1,12,219,186,219
820,25035,2031091,240,187,24,10,3,13,224,187,224
820,25035,2031101,22,16,2,2,0,2,20,16,20
820,30040,2031111,240,189,16,20,0,20,225,189,225
820,30040,2031121,240,187,16,12,3,15,218,187,218
820,30040,2031131,240,178,19,23,2,25,222,178,222
820,30040,2031141,240,172,18,16,3,19,209,172,209
820,30040,2031151,240,197,8,13,1,14,219,197,219
820,30040,2031161,240,193,17,10,0,10,220,193,220
820,30040,2031171,240,195,14,13,0,13,222,195,222
820,30040,2031181,240,196,11,10,4,14,221,196,221
820,30040,2031191,95,72,11,6,0,6,89,72,89
820,30041,2031201,240,191,17,13,3,16,224,191,224
820,30041,2031211,240,187,16,16,3,19,222,187,222
820,30041,2031221,240,180,24,9,5,14,218,180,218
820,30041,2031231,240,185,18,11,2,13,216,185,216
820,30041,2031241,240,189,23,11,3,14,226,189,226
820,30041,2031251,240,185,15,11,3,14,214,185,214
820,30041,2031261,240,195,11,8,2,10,216,195,216
820,30041,2031271,240,177,21,12,1,13,211,177,211
820,30041,2031281,76,63,3,6,0,6,72,63,72
820,32305,2031291,12,11,0,0,0,0,11,11,11
820,1102,2031301,240,157,26,38,6,44,227,157,227
820,1102,2031311,240,174,21,26,2,28,223,174,223
820,1102,2031321,240,159,24,34,0,34,217,159,217
820,1102,2031331,240,156,34,29,1,30,220,156,220
820,1102,2031341,240,166,29,27,2,29,224,166,224
820,1102,2031351,240,159,29,34,4,38,226,159,226
820,1102,2031361,240,161,40,24,2,26,227,161,227
820,1102,2031371,240,161,24,33,0,33,218,161,218
820,1102,2031381,240,165,19,36,0,36,220,165,220
820,1102,2031391,240,159,35,22,1,23,217,159,217
820,1102,2031401,240,170,32,19,1,20,222,170,222
820,1102,2031411,240,173,28,24,1,25,226,173,226
820,1102,2031421,240,161,19,32,0,32,212,161,212
820,1102,2031431,240,156,39,26,0,26,221,156,221
820,1102,2031441,240,156,28,36,2,38,222,156,222
820,1102,2031451,240,159,27,29,3,32,218,159,218
820,1102,2031461,240,155,34,20,4,24,213,155,213
820,1102,2031471,240,161,28,23,1,24,213,161,213
820,1102,2031481,240,149,27,39,3,42,218,149,218
820,1102,2031491,240,161,31,30,0,30,222,161,222
820,1102,2031501,240,169,29,19,3,22,220,169,220
820,1102,2031511,240,159,31,33,0,33,223,159,223
820,1102,2031521,240,171,32,25,1,26,229,171,229
820,1102,2031531,240,145,34,39,1,40,219,145,219
820,1102,2031541,240,151,34,30,3,33,218,151,218
820,1102,2031551,240,163,31,22,0,22,216,163,216
820,1102,2031561,240,156,25,25,7,32,213,156,213
820,1102,2031571,240,171,24,23,4,27,222,171,222
820,1102,2031581,240,166,19,29,1,30,215,166,215
820,1102,2031591,47,34,5,5,0,5,44,34,44
820,25038,2031601,240,161,28,30,2,32,221,161,221
820,25038,2031611,240,169,29,27,4,31,229,169,229
820,25038,2031621,240,152,38,34,1,35,225,152,225
820,25038,2031631,240,158,40,24,5,29,227,158,227
820,25038,2031641,240,165,31,23,1,24,220,165,220
820,25038,2031651,240,159,47,21,2,23,229,159,229
820,25038,2031661,240,171,28,27,1,28,227,171,227
820,25038,2031671,130,86,15,17,2,19,120,86,120
820,30042,2031681,240,170,17,20,1,21,208,170,208
820,30042,2031691,240,158,33,22,0,22,213,158,213
820,30042,2031701,240,165,31,18,0,18,214,165,214
820,30042,2031711,240,148,30,25,1,26,204,148,204
820,30042,2031721,240,148,40,35,1,36,224,148,224
820,30042,2031731,240,151,31,38,1,39,221,151,221
820,30042,2031741,240,163,26,25,3,28,217,163,217
820,30042,2031751,240,160,31,24,0,24,215,160,215
820,30042,2031761,240,157,27,29,1,30,214,157,214
820,30042,2031771,240,160,22,31,0,31,213,160,213
820,30042,2031781,240,160,22,27,1,28,210,160,210
820,30042,2031791,236,145,30,26,4,30,205,145,205
820,1004,2031801,240,163,31,27,4,31,225,163,225
820,1004,2031811,240,171,23,21,1,22,216,171,216
820,1004,2031821,240,165,26,25,1,26,217,165,217
820,1004,2031831,240,167,26,20,5,25,218,167,218
820,1004,2031841,240,184,24,17,3,20,228,184,228
820,1004,2031851,240,169,23,29,1,30,222,169,222
820,1004,2031861,216,161,27,15,0,15,203,161,203
820,2607,2031871,240,174,22,24,1,25,221,174,221
820,2607,2031881,240,175,44,20,1,21,240,175,240
820,2607,2031891,240,171,22,19,2,21,214,171,214
820,2607,2031901,240,169,32,21,3,24,225,169,225
820,2607,2031911,240,169,20,22,3,25,214,169,214
820,2607,2031921,240,173,27,20,1,21,221,173,221
820,2607,2031931,240,180,19,25,0,25,224,180,224
820,2607,2031941,240,181,21,20,1,21,223,181,223
820,2607,2031951,240,167,40,12,3,15,222,167,222
820,2607,2031961,240,161,35,23,0,23,219,161,219
820,2607,2031971,240,164,35,18,2,20,219,164,219
820,2607,2031981,240,174,30,18,1,19,223,174,223
820,2607,2031991,240,166,31,18,4,22,219,166,219
820,2607,2032001,240,169,22,22,0,22,213,169,213
820,2607,2032011,240,173,30,21,0,21,224,173,224
820,2607,2032021,240,191,22,10,0,10,223,191,223
820,2607,2032031,240,175,28,26,0,26,229,175,229
820,2607,2032041,240,167,32,24,1,25,224,167,224
820,2607,2032051,240,160,29,30,3,33,222,160,222
820,2607,2032061,240,169,30,19,2,21,220,169,220
820,2607,2032071,240,183,23,15,0,15,221,183,221
820,2607,2032081,240,183,25,19,1,20,228,183,228
820,2607,2032091,255,192,24,17,2,19,235,192,235
820,32156,2032101,166,129,14,11,0,11,154,129,154
820,2609,2032111,240,174,22,24,1,25,221,174,221
820,2609,2032121,240,189,12,20,4,24,225,189,225
820,2609,2032131,240,179,23,16,1,17,219,179,219
820,2609,2032141,240,176,21,25,3,28,225,176,225
820,2609,2032151,240,170,31,20,5,25,226,170,226
820,2609,2032161,240,162,31,34,0,34,227,162,227
820,2609,2032171,240,171,25,18,1,19,215,171,215
820,2609,2032181,240,164,34,25,1,26,224,164,224
820,2609,2032191,240,163,31,25,1,26,220,163,220
820,2609,2032201,240,169,25,25,1,26,220,169,220
820,2609,2032211,240,181,25,16,2,18,224,181,224
820,2609,2032221,240,180,21,20,0,20,221,180,221
820,2609,2032231,230,184,23,13,2,15,222,184,222
820,702,2032241,240,183,23,17,0,17,223,183,223
820,702,2032251,240,175,27,16,0,16,218,175,218
820,702,2032271,240,179,22,15,1,16,217,179,217
820,702,2032281,240,171,27,16,3,19,217,171,217
820,702,2032291,217,156,24,18,1,19,199,156,199
820,801,2032301,240,165,23,20,0,20,208,165,208
820,801,2032311,240,168,28,24,2,26,222,168,222
820,801,2032321,240,172,29,19,1,20,221,172,221
820,801,2032331,240,156,29,27,4,31,216,156,216
820,801,2032341,240,156,27,32,3,35,218,156,218
820,801,2032351,240,155,35,33,0,33,223,155,223
820,801,2032361,240,173,28,17,0,17,218,173,218
820,801,2032371,240,179,21,14,1,15,215,179,215
820,801,2032381,240,173,24,17,0,17,214,173,214
820,801,2032391,240,176,23,21,0,21,220,176,220
820,801,2032401,240,163,27,27,4,31,221,163,221
820,801,2032411,240,159,34,26,0,26,219,159,219
820,801,2032421,240,167,31,24,0,24,222,167,222
820,801,2032431,240,177,17,21,7,28,222,177,222
820,801,2032441,240,162,29,24,2,26,217,162,217
820,801,2032451,240,171,22,27,4,31,224,171,224
820,801,2032461,240,150,33,29,4,33,216,150,216
820,801,2032471,240,174,22,19,4,23,219,174,219
820,801,2032481,240,179,21,26,1,27,227,179,227
820,801,2032491,240,175,28,18,4,22,225,175,225
820,801,2032501,240,166,19,25,3,28,213,166,213
820,801,2032511,209,141,23,24,1,25,189,141,189
820,803,2032521,240,170,25,20,0,20,215,170,215
820,803,2032531,240,178,15,30,0,30,223,178,223
820,803,2032541,240,177,26,13,1,14,217,177,217
820,803,2032551,240,172,27,22,1,23,222,172,222
820,803,2032561,240,178,19,32,1,33,230,178,230
820,803,2032571,240,183,21,20,1,21,225,183,225
820,803,2032581,240,171,32,18,1,19,222,171,222
820,803,2032591,240,180,25,16,1,17,222,180,222
820,803,2032601,240,167,29,25,1,26,222,167,222
820,803,2032611,240,148,36,35,5,40,224,148,224
820,803,2032621,240,173,29,24,1,25,227,173,227
820,803,2032631,240,183,17,21,0,21,221,183,221
820,803,2032641,240,172,28,19,0,19,219,172,219
820,803,2032651,240,176,19,31,0,31,226,176,226
820,803,2032661,240,164,21,30,4,34,219,164,219
820,803,2032671,240,171,29,16,4,20,220,171,220
820,803,2032681,240,174,20,27,1,28,222,174,222
820,803,2032691,240,170,20,25,5,30,220,170,220
820,803,2032701,144,107,20,10,0,10,137,107,137
820,804,2032711,240,141,45,32,5,37,223,141,223
820,804,2032721,240,137,42,29,1,30,209,137,209
820,804,2032731,240,152,37,31,1,32,221,152,221
820,804,2032741,240,154,33,31,1,32,219,154,219
820,804,2032751,240,165,24,25,0,25,214,165,214
820,804,2032761,240,168,30,26,1,27,225,168,225
820,804,2032771,240,154,36,29,1,30,220,154,220
820,804,2032781,240,144,31,34,1,35,210,144,210
820,804,2032791,240,127,37,48,2,50,214,127,214
820,804,2032801,240,153,29,35,1,36,218,153,218
820,804,2032811,240,158,34,24,2,26,218,158,218
820,804,2032821,240,143,35,34,1,35,213,143,213
820,804,2032831,240,144,34,40,0,40,218,144,218
820,804,2032841,240,148,30,38,3,41,219,148,219
820,804,2032851,240,159,41,27,0,27,227,159,227
820,804,2032861,237,150,31,30,1,31,212,150,212
820,1101,2032871,240,166,29,30,3,33,228,166,228
820,1101,2032881,240,161,17,34,2,36,214,161,214
820,1101,2032891,240,169,33,18,2,20,222,169,222
820,1101,2032901,240,156,33,31,1,32,221,156,221
820,1101,2032911,240,173,23,27,4,31,227,173,227
820,1101,2032921,240,142,32,42,6,48,222,142,222
820,1101,2032931,240,174,23,25,1,26,223,174,223
820,1101,2032941,240,158,30,26,1,27,215,158,215
820,1101,2032951,240,160,26,28,0,28,214,160,214
820,1101,2032961,240,160,34,25,2,27,221,160,221
820,1101,2032971,240,162,34,25,4,29,225,162,225
820,1101,2032981,240,162,30,37,3,40,232,162,232
820,1101,2032991,240,158,24,27,2,29,211,158,211
820,1101,2033001,240,160,28,22,3,25,213,160,213
820,1101,2033011,240,175,23,25,0,25,223,175,223
820,1101,2033021,240,173,23,22,4,26,222,173,222
820,1101,2033031,240,162,29,30,1,31,222,162,222
820,1101,2033041,240,166,31,27,0,27,224,166,224
820,1101,2033051,240,165,32,23,1,24,221,165,221
820,1101,2033061,240,173,22,22,3,25,220,173,220
820,1101,2033071,240,167,28,21,2,23,218,167,218
820,1101,2033081,240,152,39,32,0,32,223,152,223
820,1101,2033091,240,149,38,30,1,31,218,149,218
820,1101,2033101,240,163,35,31,2,33,231,163,231
820,1101,2033111,240,170,21,23,4,27,218,170,218
820,1101,2033121,240,165,33,22,1,23,221,165,221
820,1101,2033131,240,159,31,32,1,33,223,159,223
820,1101,2033141,240,159,32,24,1,25,216,159,216
820,1101,2033151,240,162,29,34,0,34,225,162,225
820,1101,2033161,240,171,31,22,2,24,226,171,226
820,1101,2033171,240,185,18,12,3,15,218,185,218
820,1101,2033181,240,169,19,30,2,32,220,169,220
820,1101,2033191,240,165,24,32,1,33,222,165,222
820,1101,2033201,240,171,25,26,1,27,223,171,223
820,1101,2033211,121,92,9,10,2,12,113,92,113
820,1103,2033221,240,152,40,34,0,34,226,152,226
820,1103,2033231,240,160,22,37,3,40,222,160,222
820,1103,2033241,240,153,37,30,0,30,220,153,220
820,1103,2033251,240,153,32,35,1,36,221,153,221
820,1103,2033261,240,155,39,32,2,34,228,155,228
820,1103,2033271,240,136,38,36,3,39,213,136,213
820,1103,2033281,240,161,27,37,2,39,227,161,227
820,1103,2033291,240,138,43,36,3,39,220,138,220
820,1103,2033301,240,130,44,46,1,47,221,130,221
820,1103,2033311,240,152,37,22,3,25,214,152,214
820,1103,2033321,240,150,35,32,1,33,218,150,218
820,1103,2033331,240,149,44,34,0,34,227,149,227
820,1103,2033341,240,152,36,34,1,35,223,152,223
820,1103,2033351,240,130,37,47,0,47,214,130,214
820,1103,2033361,240,143,37,39,0,39,219,143,219
820,1103,2033371,240,152,34,33,1,34,220,152,220
820,1103,2033381,240,154,28,33,0,33,215,154,215
820,1103,2033391,240,149,33,33,1,34,216,149,216
820,1103,2033401,240,152,42,23,4,27,221,152,221
820,1103,2033411,109,67,15,16,0,16,98,67,98
820,32210,2033421,190,123,21,30,2,32,176,123,176
820,703,2033431,240,176,20,18,2,20,216,176,216
820,703,2033441,240,170,23,24,2,26,219,170,219
820,703,2033451,240,157,34,25,0,25,216,157,216
820,703,2033461,240,167,26,19,1,20,213,167,213
820,703,2033471,240,167,20,30,0,30,217,167,217
820,703,2033481,240,158,27,23,3,26,211,158,211
820,703,2033491,240,163,38,13,5,18,219,163,219
820,703,2033501,240,167,25,29,0,29,221,167,221
820,703,2033511,240,159,30,21,2,23,212,159,212
820,703,2033521,240,172,32,15,3,18,222,172,222
820,703,2033531,240,149,32,30,3,33,214,149,214
820,703,2033541,240,156,26,20,7,27,209,156,209
820,703,2033551,240,156,34,22,1,23,213,156,213
820,703,2033561,240,177,22,16,4,20,219,177,219
820,703,2033571,240,161,33,19,2,21,215,161,215
820,703,2033581,240,176,24,17,2,19,219,176,219
820,703,2033591,240,177,26,13,2,15,218,177,218
820,703,2033601,240,161,33,24,2,26,220,161,220
820,703,2033611,240,177,21,20,2,22,220,177,220
820,703,2033621,65,42,8,5,0,5,55,42,55
820,32306,2033631,17,9,3,1,1,2,14,9,14
820,1305,2033641,240,166,33,22,0,22,221,166,221
820,1305,2033651,240,140,35,47,0,47,222,140,222
820,1305,2033661,240,152,36,30,2,32,220,152,220
820,1305,2033671,240,131,40,52,2,54,225,131,225
820,1305,2033681,240,145,46,30,0,30,221,145,221
820,1305,2033691,240,145,33,41,0,41,219,145,219
820,1305,2033701,240,142,40,41,0,41,223,142,223
820,1305,2033711,240,138,37,44,0,44,219,138,219
820,1305,2033721,240,146,33,38,0,38,217,146,217
820,1305,2033731,240,141,42,37,0,37,220,141,220
820,1305,2033741,240,146,41,31,2,33,220,146,220
820,1305,2033751,240,152,33,31,0,31,216,152,216
820,1305,2033761,240,134,40,45,1,46,220,134,220
820,1305,2033771,240,132,45,45,0,45,222,132,222
820,1305,2033781,240,153,38,31,0,31,222,153,222
820,1305,2033791,240,131,38,39,1,40,209,131,209
820,1305,2033801,240,149,40,33,0,33,222,149,222
820,1305,2033811,240,138,42,41,1,42,222,138,222
820,1305,2033821,240,149,35,31,1,32,216,149,216
820,1305,2033831,240,144,49,33,0,33,226,144,226
820,1305,2033841,240,163,29,27,1,28,220,163,220
820,1305,2033851,240,143,31,44,1,45,219,143,219
820,1305,2033861,240,131,46,44,0,44,221,131,221
820,1305,2033871,240,139,41,40,1,41,221,139,221
820,1305,2033881,214,141,23,27,1,28,192,141,192
820,1301,2033891,240,155,29,35,0,35,219,155,219
820,1301,2033901,240,156,29,38,0,38,223,156,223
820,1301,2033911,240,128,24,71,0,71,223,128,223
820,1301,2033921,240,172,26,24,0,24,222,172,222
820,1301,2033931,240,169,30,32,0,32,231,169,231
820,1301,2033941,240,142,36,36,2,38,216,142,216
820,1301,2033951,240,167,25,29,0,29,221,167,221
820,1301,2033961,240,140,41,41,0,41,222,140,222
820,1301,2033971,240,158,40,24,0,24,222,158,222
820,1301,2033981,240,139,36,41,0,41,216,139,216
820,1301,2033991,240,155,33,32,3,35,223,155,223
820,1301,2034001,240,155,36,32,0,32,223,155,223
820,1301,2034011,240,143,39,30,1,31,213,143,213
820,1301,2034021,240,162,25,36,2,38,225,162,225
820,1301,2034031,240,156,33,38,1,39,228,156,228
820,1301,2034041,240,158,29,36,0,36,223,158,223
820,1301,2034051,240,164,36,24,0,24,224,164,224
820,1301,2034061,240,162,28,30,0,30,220,162,220
820,1301,2034071,240,162,35,27,0,27,224,162,224
820,1301,2034081,240,182,22,20,0,20,224,182,224
820,1301,2034091,240,161,34,28,0,28,223,161,223
820,1301,2034101,240,162,26,34,0,34,222,162,222
820,1301,2034111,240,167,32,25,0,25,224,167,224
820,1301,2034121,240,170,32,27,0,27,229,170,229
820,1301,2034131,240,136,34,38,0,38,208,136,208
820,1301,2034141,240,157,29,38,0,38,224,157,224
820,1301,2034151,240,154,30,36,0,36,220,154,220
820,1301,2034161,240,153,33,26,0,26,212,153,212
820,1301,2034171,240,159,39,24,0,24,222,159,222
820,1301,2034181,240,162,29,28,0,28,219,162,219
820,1301,2034191,240,155,32,37,0,37,224,155,224
820,1301,2034201,240,159,32,28,1,29,220,159,220
820,1301,2034211,71,47,13,6,0,6,66,47,66
820,1603,2034221,240,156,35,36,1,37,228,156,228
820,1603,2034231,240,178,26,23,0,23,227,178,227
820,1603,2034241,240,180,16,26,2,28,224,180,224
820,1603,2034251,240,157,35,24,1,25,217,157,217
820,1603,2034261,240,175,25,17,4,21,221,175,221
820,1603,2034271,240,154,35,30,2,32,221,154,221
820,1603,2034281,240,168,38,18,1,19,225,168,225
820,1603,2034291,240,146,40,32,3,35,221,146,221
820,1603,2034301,240,168,22,27,3,30,220,168,220
820,1603,2034311,240,175,23,25,4,29,227,175,227
820,1603,2034321,240,166,32,29,1,30,228,166,228
820,1603,2034331,240,167,25,21,4,25,217,167,217
820,1603,2034341,240,159,33,29,4,33,225,159,225
820,1603,2034351,151,107,19,14,1,15,141,107,141
820,2604,2034361,240,170,26,30,2,32,228,170,228
820,2604,2034371,240,163,34,22,0,22,219,163,219
820,2604,2034381,240,163,29,26,0,26,218,163,218
820,2604,2034391,240,158,27,30,1,31,216,158,216
820,2604,2034401,240,158,24,36,1,37,219,158,219
820,2604,2034411,240,165,30,26,0,26,221,165,221
820,2604,2034421,240,156,40,30,0,30,226,156,226
820,2604,2034431,240,152,35,32,0,32,219,152,219
820,2604,2034441,240,163,27,22,1,23,213,163,213
820,2604,2034451,240,143,36,48,1,49,228,143,228
820,2604,2034461,240,167,24,29,0,29,220,167,220
820,2604,2034471,240,152,28,29,1,30,210,152,210
820,2604,2034481,240,159,28,30,0,30,217,159,217
820,2604,2034491,240,149,37,29,1,30,216,149,216
820,2604,2034501,240,166,16,24,0,24,206,166,206
820,2604,2034511,240,170,22,32,0,32,224,170,224
820,2604,2034521,240,159,30,31,0,31,220,159,220
820,2604,2034531,32,21,8,1,0,1,30,21,30
820,32153,2034541,240,166,27,22,0,22,215,166,215
820,32153,2034551,240,146,38,36,0,36,220,146,220
820,32153,2034561,240,163,33,22,0,22,218,163,218
820,32153,2034571,240,151,34,35,0,35,220,151,220
820,32153,2034581,240,158,29,34,0,34,221,158,221
820,32153,2034591,240,165,30,30,0,30,225,165,225
820,32153,2034601,240,164,38,21,0,21,223,164,223
820,32153,2034611,240,157,35,18,0,18,210,157,210
820,32153,2034621,240,154,30,30,0,30,214,154,214
820,32153,2034631,240,154,30,27,0,27,211,154,211
820,32153,2034641,240,162,32,24,1,25,219,162,219
820,32153,2034651,240,170,33,16,0,16,219,170,219
820,32153,2034661,240,157,25,40,0,40,222,157,222
820,32153,2034671,240,164,30,29,1,30,224,164,224
820,32153,2034681,240,149,37,31,0,31,217,149,217
820,32153,2034691,240,172,31,17,0,17,220,172,220
820,32153,2034701,240,179,23,23,2,25,227,179,227
820,32153,2034711,116,79,14,15,1,16,109,79,109
820,1403,2034721,240,153,45,21,0,21,219,153,219
820,1403,2034731,240,164,35,20,1,21,220,164,220
820,1403,2034741,240,156,41,28,0,28,225,156,225
820,1403,2034751,240,176,22,25,1,26,224,176,224
820,1403,2034761,240,166,34,29,0,29,229,166,229
820,1403,2034771,240,152,36,32,0,32,220,152,220
820,1403,2034781,240,161,34,22,0,22,217,161,217
820,1403,2034791,240,161,33,30,0,30,224,161,224
820,1403,2034801,240,150,38,32,0,32,220,150,220
820,1403,2034811,240,149,36,38,0,38,223,149,223
820,1403,2034821,240,148,38,28,3,31,217,148,217
820,1403,2034831,240,150,38,34,0,34,222,150,222
820,1403,2034841,240,154,33,34,0,34,221,154,221
820,1403,2034851,240,142,40,29,3,32,214,142,214
820,1403,2034861,240,167,33,24,0,24,224,167,224
820,1403,2034871,240,147,39,35,2,37,223,147,223
820,1403,2034881,240,145,44,34,1,35,224,145,224
820,1403,2034891,240,152,41,26,1,27,220,152,220
820,1403,2034901,240,161,29,32,1,33,223,161,223
820,1403,2034911,240,140,42,42,1,43,225,140,225
820,1403,2034921,240,160,30,38,0,38,228,160,228
820,1403,2034931,240,156,35,35,1,36,227,156,227
820,1403,2034941,240,157,32,35,1,36,225,157,225
820,1403,2034951,240,150,41,27,0,27,218,150,218
820,1403,2034961,240,145,36,36,0,36,217,145,217
820,1403,2034971,240,133,46,39,1,40,219,133,219
820,1403,2034981,240,153,36,28,0,28,217,153,217
820,1403,2034991,240,158,34,27,1,28,220,158,220
820,1403,2035001,240,166,31,22,0,22,219,166,219
820,1403,2035011,240,178,33,18,0,18,229,178,229
820,1403,2035021,240,161,46,20,1,21,228,161,228
820,1403,2035031,240,150,38,34,1,35,223,150,223
820,1403,2035041,240,162,31,32,1,33,226,162,226
820,1403,2035051,240,164,28,28,0,28,220,164,220
820,1403,2035061,176,125,27,15,1,16,168,125,168
820,25727,2035071,240,163,20,26,2,28,211,163,211
820,25727,2035081,240,162,23,28,0,28,213,162,213
820,25727,2035091,240,167,28,17,0,17,212,167,212
820,25727,2035101,98,69,12,8,0,8,89,69,89
820,32152,2035111,240,173,20,20,1,21,214,173,214
820,32152,2035121,240,180,13,21,0,21,214,180,214
820,32152,2035131,240,185,19,23,0,23,227,185,227
820,32152,2035141,240,158,29,25,4,29,216,158,216
820,32152,2035151,240,177,16,25,1,26,219,177,219
820,32152,2035161,240,175,17,24,1,25,217,175,217
820,32152,2035171,240,167,28,25,2,27,222,167,222
820,32152,2035181,240,168,25,27,0,27,220,168,220
820,32152,2035191,240,160,21,30,0,30,211,160,211
820,32152,2035201,240,173,24,22,0,22,219,173,219
820,32152,2035211,240,167,21,25,1,26,214,167,214
820,32152,2035221,240,178,17,20,0,20,215,178,215
820,32152,2035231,240,166,32,13,1,14,212,166,212
820,32152,2035241,240,173,22,27,0,27,222,173,222
820,32152,2035251,134,89,14,11,0,11,114,89,114
820,1304,2035261,240,163,37,27,0,27,227,163,227
820,1304,2035271,240,163,28,32,0,32,223,163,223
820,1304,2035281,240,144,46,37,1,38,228,144,228
820,1304,2035291,240,159,43,23,0,23,225,159,225
820,1304,2035301,240,159,35,31,0,31,225,159,225
820,1304,2035311,240,151,31,33,0,33,215,151,215
820,1304,2035321,240,165,41,15,0,15,221,165,221
820,1304,2035331,240,159,41,19,2,21,221,159,221
820,1304,2035341,240,162,36,25,0,25,223,162,223
820,1304,2035351,131,95,15,13,0,13,123,95,123
820,1302,2035361,240,146,45,32,1,33,224,146,224
820,1302,2035371,240,152,42,24,0,24,218,152,218
820,1302,2035381,240,165,34,27,0,27,226,165,226
820,1302,2035391,240,151,51,23,2,25,227,151,227
820,1302,2035401,240,145,54,28,0,28,227,145,227
820,1302,2035411,160,100,31,20,0,20,151,100,151
820,1601,2035421,240,192,25,6,3,9,226,192,226
820,1601,2035431,240,178,22,24,1,25,225,178,225
820,1601,2035441,37,25,2,4,1,5,32,25,32
820,1602,2035451,240,181,18,23,4,27,226,181,226
820,1602,2035461,240,168,24,28,1,29,221,168,221
820,1602,2035471,240,167,30,17,1,18,215,167,215
820,1602,2035481,240,162,31,23,3,26,219,162,219
820,1602,2035491,240,167,29,23,0,23,219,167,219
820,1602,2035501,240,165,25,26,1,27,217,165,217
820,1602,2035511,240,157,28,35,3,38,223,157,223
820,1602,2035521,240,165,18,26,6,32,215,165,215
820,1602,2035531,240,159,37,20,2,22,218,159,218
820,1602,2035541,240,168,24,33,0,33,225,168,225
820,1602,2035551,240,183,25,16,2,18,226,183,226
820,1602,2035561,240,161,28,26,1,27,216,161,216
820,1602,2035571,240,164,26,28,0,28,218,164,218
820,1602,2035581,240,155,36,30,0,30,221,155,221
820,1602,2035591,240,173,27,21,0,21,221,173,221
820,1602,2035601,240,158,29,30,0,30,217,158,217
820,1602,2035611,240,171,24,28,0,28,223,171,223
820,1602,2035621,240,155,31,30,3,33,219,155,219
820,1602,2035631,240,164,23,28,1,29,216,164,216
820,1602,2035641,240,183,29,11,0,11,223,183,223
820,1602,2035651,240,162,28,34,2,36,226,162,226
820,1602,2035661,240,184,31,12,1,13,228,184,228
820,1602,2035671,240,158,31,27,2,29,218,158,218
820,1602,2035681,37,27,7,1,1,2,36,27,36
820,1401,2035691,240,162,38,24,3,27,227,162,227
820,1401,2035701,240,175,28,20,1,21,224,175,224
820,1401,2035711,240,149,41,30,1,31,221,149,221
820,1401,2035721,240,164,32,24,4,28,224,164,224
820,1401,2035731,240,172,28,21,1,22,222,172,222
820,1401,2035741,240,167,30,19,4,23,220,167,220
820,1401,2035751,240,163,40,19,1,20,223,163,223
820,1401,2035761,240,168,25,29,3,32,225,168,225
820,1401,2035771,240,151,30,42,3,45,226,151,226
820,1401,2035781,240,159,33,31,2,33,225,159,225
820,1401,2035791,240,172,29,18,3,21,222,172,222
820,1401,2035801,240,169,21,29,2,31,221,169,221
820,1401,2035811,240,153,44,26,1,27,224,153,224
820,1401,2035821,240,163,29,31,1,32,224,163,224
820,1401,2035831,240,160,25,36,2,38,223,160,223
820,1401,2035841,240,156,33,32,2,34,223,156,223
820,1401,2035851,144,102,19,11,2,13,134,102,134
820,25599,2035871,240,174,19,25,3,28,221,174,221
820,25599,2035881,240,175,17,18,1,19,211,175,211
820,25599,2035891,240,161,25,16,3,19,205,161,205
820,25599,2035901,240,174,28,17,1,18,220,174,220
820,25599,2035911,240,176,22,26,1,27,225,176,225
820,25599,2035921,240,173,25,19,3,22,220,173,220
820,25599,2035931,240,174,18,21,2,23,215,174,215
820,25599,2035941,240,178,21,22,0,22,221,178,221
820,25599,2035951,240,179,24,24,0,24,227,179,227
820,25599,2035961,240,170,14,36,0,36,220,170,220
820,25599,2035971,240,190,22,10,1,11,223,190,223
820,25599,2035981,67,55,4,6,1,7,66,55,66
820,30043,2035991,240,168,22,27,2,29,219,168,219
820,30043,2036001,240,172,24,28,1,29,225,172,225
820,30043,2036011,240,166,30,23,2,25,221,166,221
820,30043,2036021,240,171,33,18,1,19,223,171,223
820,30043,2036031,240,160,22,19,4,23,205,160,205
820,30043,2036041,240,163,33,21,3,24,220,163,220
820,30043,2036051,240,171,26,22,1,23,220,171,220
820,30043,2036061,240,171,20,25,0,25,216,171,216
820,30043,2036071,240,158,28,24,0,24,210,158,210
820,30043,2036081,240,168,24,31,0,31,223,168,223
820,30043,2036091,240,183,22,22,0,22,227,183,227
820,30043,2036101,240,160,36,20,0,20,216,160,216
820,30043,2036111,240,168,30,21,1,22,220,168,220
820,30043,2036121,240,168,26,21,2,23,217,168,217
820,30043,2036131,240,166,23,21,3,24,213,166,213
820,30043,2036141,240,169,24,23,0,23,216,169,216
820,30043,2036151,49,38,4,3,0,3,45,38,45
820,1501,2036161,240,159,24,36,1,37,220,159,220
820,1501,2036171,240,178,23,27,1,28,229,178,229
820,1501,2036181,240,164,30,28,0,28,222,164,222
820,1501,2036191,240,167,29,26,1,27,223,167,223
820,1501,2036201,240,171,25,21,0,21,217,171,217
820,1501,2036211,240,170,30,18,2,20,220,170,220
